KDSM,DES MOINES      ,IA,41.32,-93.4,41.32040232448771,-93.39828733356427
KDBQ,DUBUQUE         ,IA,42.24,-90.42,42.2298872707994,-90.41484071417332
KEST,ESTHERVILLE     ,IA,43.24,-94.45,43.240798105353846,-94.43610378816406
KFFL,FAIRFIELD       ,IA,41.02,-91.58,41.01027649101395,-91.57355411174456
KFXY,FOREST CITY     ,IA,43.14,-93.37,43.14796377298842,-93.36885375082846
KFOD,FORT DODGE      ,IA,42.32,-94.1,42.32851742925741,-94.08824843114444
KFSW,FORT MADISON    ,IA,40.4,-91.19,40.40976302800594,-91.18924408506125
KGGI,GRINNELL REG    ,IA,41.43,-92.44,41.44049263720276,-92.4340416263492
KHPT,HAMPTON         ,IA,42.35,-93.14,42.34316634673009,-93.14660178892984
KHNR,HARLAN MUNI     ,IA,41.35,-95.2,41.34926375311093,-95.204090342803
KIIB,INDEPENDENCE    ,IA,42.27,-91.57,42.27674597447668,-91.55985196181999
KIOW,IOWA CITY       ,IA,41.38,-91.33,41.37766774225618,-91.32798365909699
KIFA,IOWA FALLS MUNI ,IA,42.28,-93.16,42.277923217111834,-93.14780758127738
KEOK,KEOKUK MUNI     ,IA,40.28,-91.25,40.27911581536303,-91.2517435274082
KOXV,KNOXVILLE       ,IA,41.17,-93.07,41.16411126248375,-93.08083749589223
KLWD,LAMONI          ,IA,40.38,-93.54,40.37851443554364,-93.5283715264374
KLRJ,LE MARS         ,IA,42.46,-96.12,42.45780655752738,-96.11944439041855
KMIW,MARSHALLTOWN    ,IA,42.07,-92.55,42.075161650759306,-92.56462252985578
KMCW,MASON CITY      ,IA,43.09,-93.2,43.081390637647544,-93.19209908511077
KSXK,MAURICE         ,IA,42.59,-96.1,42.58831270461531,-96.09141362795145
KMXO,MONTICELLO MUNI ,IA,42.13,-91.1,42.136783532941635,-91.09470754869412
KMPZ,MT PLEASANT     ,IA,40.57,-91.31,40.565935804381674,-91.29915289511905
KMUT,MUSCATINE       ,IA,41.22,-91.09,41.21971057287897,-91.10082020616174
KTNU,NEWTON MUNI     ,IA,41.4,-93.01,41.40411009353982,-93.01800808739749
KOLZ,OELWEN          ,IA,42.4,-91.58,42.407727946101055,-91.58480048376731
KORC,ORANGE CITY     ,IA,42.58,-96.04,42.58865285999011,-96.03242951949062
KI75,OSCEOLA MUNI    ,IA,41.03,-93.41,41.03584839054126,-93.4027478813236
KOOA,OSKALOOSA MUNI  ,IA,41.14,-92.3,41.13214270259856,-92.29641714266555
KOTM,OTTUMWA         ,IA,41.06,-92.27,41.06601774143143,-92.2691090546786
KPEA,PELLA           ,IA,41.24,-92.57,41.24570064355364,-92.58448757219502
KPRO,PERRY MUNI      ,IA,41.5,-94.1,41.500143231320564,-94.09570443241769
KRDK,RED OAK         ,IA,41.01,-95.16,40.99904269302948,-95.17435831907255
KSHL,SHELDON         ,IA,43.13,-95.49,43.132798415391115,-95.5043003611604
KSDA,SHENANDOAH MUNI ,IA,40.45,-95.25,40.45034617499719,-95.26006416359478
KSUX,SIOUX CITY      ,IA,42.23,-96.23,42.239611511781945,-96.23457499041027
KSPW,SPENCER         ,IA,43.1,-95.13,43.0901566248867,-95.11873375709459
KSLB,STORM LAKE      ,IA,42.36,-95.13,42.35249184357052,-95.11785761979777
KVTI,VINTON          ,IA,42.13,-92.01,42.13219192184496,-92.00530920740287
KAWG,WASHINGTON      ,IA,41.16,-91.4,41.16012692582677,-91.39399445677974
KALO,WATERLOO        ,IA,42.33,-92.24,42.331683769622046,-92.23474282398293
KEBS,WEBSTER CITY    ,IA,42.25,-93.52,42.25963447292033,-93.53032467952535
KBOI,BOISE           ,ID,43.34,-116.14,43.3437933582767,-116.12616325694604
KBYI,BURLEY          ,ID,42.33,-113.46,42.336949268611235,-113.47349565757833
K65S,BONNERS FERRY   ,ID,48.44,-116.18,48.45285646623884,-116.16925250287215
KEUL,CALDWELL        ,ID,43.37,-116.37,43.359500301851035,-116.37029298370976
KLLJ,CHALLIS         ,ID,44.31,-114.13,44.30092633231167,-114.12021940877801
KCOE,COEUR D'ALENE   ,ID,47.46,-116.49,47.465261335817914,-116.50389429802001
KDIJ,DRIGGS REED MEM ,ID,43.45,-111.06,43.43650241007841,-111.07105694898166
KGIC,GRANGEVILLE     ,ID,45.57,-116.07,45.56547613489998,-116.06681578725838
KSUN,HAILEY/FRIEDMAN ,ID,43.3,-114.17,43.295265435328176,-114.16342563856352
KIDA,IDAHO FALLS     ,ID,43.31,-112.04,43.30674951149222,-112.03749648421413
KJER,JEROME COUNTY   ,ID,42.43,-114.27,42.43077425803572,-114.2640115150531
KLWS,LEWISTON        ,ID,46.22,-117.01,46.21207877535218,-117.01914334113708
KP69,LOWELL/ELK CITY ,ID,46.09,-115.36,46.0937726926748,-115.35050736167588
KMLD,MALAD CITY      ,ID,42.1,-112.17,42.11439089630976,-112.1591655052062
K77M,MALTA (AWRS)    ,ID,42.19,-113.19,42.19087872932132,-113.17963764227312
KMYL,MCCALL          ,ID,44.54,-116.06,44.55022915089151,-116.05603404986341
KMUO,MOUNTAIN HOME   ,ID,43.02,-115.52,43.0185242996919,-115.51670042640599
KMLP,MULLAN PASS     ,ID,47.27,-115.4,47.26391842195377,-115.39087596919386
KMAN,NAMPA           ,ID,43.35,-116.31,43.34493099976411,-116.3069273010868
K1U7,PARIS           ,ID,42.15,-111.2,42.15932200193687,-111.19038898786748
KPIH,POCATELLO       ,ID,42.55,-112.34,42.556330077633106,-112.35431155207905
KRXE,REXBURG         ,ID,43.5,-111.48,43.51008620434176,-111.47293626319944
KSMN,SALMON/LEMHI    ,ID,45.07,-113.52,45.07511940645668,-113.51174217807679
KU78,SODA SPRINGS    ,ID,42.38,-111.34,42.386484710878726,-111.34585722678793
KS14,SPENCER         ,ID,44.21,-112.1,44.212999418762465,-112.10609600726869
KSNT,STANLEY         ,ID,44.1,-114.56,44.10311315920938,-114.56518672422354
KTWF,TWIN FALLS      ,ID,42.29,-114.29,42.29546998201497,-114.2972455716821
KSZT,WALL/SANDPOINT  ,ID,48.18,-116.34,48.18317318930688,-116.32717574304652
KALN,ALTON/ST LOUIS R,IL,38.53,-90.02,38.52426820520168,-90.00919475272389
KBMI,BLOOMINGTON/NORM,IL,40.28,-88.55,40.28920578064483,-88.53909710095219
KCPS,CAHOKIA/ST LOUIS,IL,38.34,-90.09,38.34930020489279,-90.10238509000739
KCIR,CAIRO           ,IL,37.04,-89.13,37.0488166686741,-89.12596780467317
KMDH,CARBONDALE/MURPH,IL,37.47,-89.15,37.47403725695996,-89.15895927199364
KCUL,CARMI MUNI      ,IL,38.05,-88.07,38.057713357499374,-88.08146537527612
KENL,CENTRALIA       ,IL,38.31,-89.06,38.31646691204388,-89.05610839738327
KCMI,CHAMPAIGN/URBANA,IL,40.02,-88.16,40.01029622388177,-88.15341335652674
KMDW,CHICAGO         ,IL,41.47,-87.45,41.47570683926501,-87.44152047908412
KORD,CHICAGO O'HARE  ,IL,41.59,-87.56,41.58961119110423,-87.55000933706201
KARR,CHICAGO/AURORA  ,IL,41.46,-88.29,41.46539563558696,-88.28927246603877
KDPA,CHICAGO/DUPAGE  ,IL,41.55,-88.15,41.54722194231432,-88.13772726375241
KCGX,CHICAGO/MEIGS   ,IL,41.52,-87.35,41.515667098324485,-87.35086352305213
KIGQ,CHICAGO/LANSING ,IL,41.32,-87.32,41.31675511930955,-87.30749019400616
KDNV,DANVILLE        ,IL,40.12,-87.36,40.11049396448139,-87.36853018008621
KDEC,DECATUR         ,IL,39.5,-88.51,39.493599012038594,-88.50242550009509
KDKB,DE KALB         ,IL,41.56,-88.42,41.55803981837147,-88.42927857760822
KC73,DIXON           ,IL,41.5,-89.27,41.49944760304771,-89.28003837246976
K1H2,EFFINGHAM       ,IL,39.04,-88.32,39.04451894640312,-88.33051501652278
KFWC,FAIRFIELD       ,IL,38.23,-88.25,38.2197642548642,-88.24077163957176
KFEP,FREEPORT        ,IL,42.15,-89.35,42.15684826338805,-89.3602398947283
KFOA,FLORA           ,IL,38.4,-88.27,38.398262365751116,-88.2577642399686
KGBG,GALESBURG       ,IL,40.56,-90.26,40.56327270138557,-90.25798898153899
KGRE,GREENVILLE      ,IL,38.5,-89.23,38.49959400259006,-89.21607501349015
KHSB,HARRISBURG      ,IL,37.49,-88.33,37.48877861367765,-88.34303398445358
KIJX,JACKSONVILLE    ,IL,39.46,-90.15,39.45806989411477,-90.13648573110913
KJOT,JOLIET          ,IL,41.31,-88.11,41.30484876797288,-88.09576864953621
KIKK,KANKAKEE        ,IL,41.04,-87.51,41.03998197497753,-87.50288859759343
KC75,LACON           ,IL,41.01,-89.23,41.01572199740334,-89.21994799212601
KLWV,LAWRENCEVILLE   ,IL,38.46,-87.36,38.4726182547868,-87.37333681477207
KAAA,LINCOLN         ,IL,40.1,-89.2,40.09223459062626,-89.21395946060187
K3LF,LITCHFIELD MUNI ,IL,39.1,-89.4,39.10461820552495,-89.4111001437965
KMQB,MACOMB MUNI     ,IL,40.31,-90.39,40.30273501206289,-90.38536722987192
KMWA,MARION REGIONAL ,IL,37.46,-89.01,37.469181503159426,-89.01872587897705
KMMO,MARSEILLES      ,IL,41.22,-88.4,41.22833727819919,-88.39229664141052
KMTO,MATTOON/CHARLEST,IL,39.28,-88.16,39.28198734762002,-88.17246282185582
KM30,METROPOLIS      ,IL,37.11,-88.45,37.113454159565606,-88.45022055519696
KMLI,MOLINE/QUAD CITY,IL,41.27,-90.31,41.26661859355775,-90.31268803266005
KC56,MONEE           ,IL,41.23,-87.41,41.23307903521023,-87.40124873472539
KC09,MORRIS-WASHBURN ,IL,41.26,-88.25,41.266657986191426,-88.24408830547837
KAJG,MOUNT CARMEL    ,IL,38.37,-87.44,38.36432239203323,-87.43782289188157
KI63,MOUNT STERLING  ,IL,39.59,-90.48,39.599625507278574,-90.473810673833
KMVN,MOUNT VERNON    ,IL,38.19,-88.52,38.18622952773526,-88.52585090741476
KOLY,OLNEY-NOBLE     ,IL,38.43,-88.11,38.437013751767225,-88.11348270530219
KPWK,PALWAUKEE       ,IL,42.07,-87.54,42.069917258417455,-87.54385249743235
KPIA,PEORIA          ,IL,40.4,-89.41,40.406401237787705,-89.3985944065056
KPRG,PARIS           ,IL,39.42,-87.4,39.426751258618324,-87.38985252291228
KVYS,PERU            ,IL,41.21,-89.09,41.208848035373904,-89.09252429483682
KPPQ,PITTSFIELD      ,IL,39.38,-90.47,39.378935346064864,-90.48335118986513
KPNT,PONTIAC         ,IL,40.55,-88.37,40.54734629042653,-88.37821062711912
KUIN,QUINCY MUNI/BALD,IL,39.57,-91.12,39.57121370649516,-91.13395526820062
KTIP,RANTOUL         ,IL,40.17,-88.09,40.16197847001227,-88.08571552762857
KRSV,ROBINSON MUNI   ,IL,39.01,-87.39,39.00608194260579,-87.39177620962161
KRFD,ROCKFORD        ,IL,42.12,-89.06,42.12580821182149,-89.06814387714422
KRPJ,ROCHELLE/KORITZ ,IL,41.53,-89.05,41.53558124332502,-89.0442957053727
KLOT,ROMEOVILLE/CHI  ,IL,41.36,-88.06,41.36926084087303,-88.06221834002153
KSLO,SALEM/LECKRONE  ,IL,38.39,-88.58,38.38794987484277,-88.5702515622702
KSFY,SAVANNA/TRITOWN ,IL,42.03,-90.07,42.02488437291539,-90.07203513401114
K06C,SCHAUMBURG      ,IL,41.59,-88.06,41.58751423195984,-88.04728165770652
KBLV,SCOTT AFB/BELLEV,IL,38.32,-89.5,38.309260585945836,-89.50961850992917
KSAR,SPARTA          ,IL,38.09,-89.42,38.08369004959175,-89.4082054096446
KSPI,SPRINGFIELD     ,IL,39.51,-89.41,39.50300671882155,-89.41846376723873
KSQI,STERLING ROCKFAL,IL,41.45,-89.4,41.45942660500507,-89.39905139086939
KTAZ,TAYLORVILLE     ,IL,39.32,-89.2,39.31902950848728,-89.1995368339651
KVLA,VANDALIA        ,IL,38.59,-89.1,38.58440432679958,-89.09786908542563
KUGN,WAUKEGAN        ,IL,42.25,-87.52,42.24380869642562,-87.53092739722662
KAID,ANDERSON MUNICIP,IN,40.07,-85.37,40.07982914005543,-85.38127974748177
KANQ,ANGOLA          ,IN,41.38,-85.05,41.38187662882999,-85.05384882688682
KHBE,ATTERBURY       ,IN,39.2,-86.02,39.207530299608614,-86.03349224030175
KGWB,AUBURN DEKALB C ,IN,41.18,-85.04,41.183902917565185,-85.04402874991474
KBMG,BLOOMINGTON     ,IN,39.09,-86.37,39.09089598017323,-86.35765179085604
KBAK,COLUMBUS/BALKALA,IN,39.16,-85.54,39.15995604455856,-85.55155328327697
KCFJ,CRAWFORDSVILLE  ,IN,39.59,-86.55,39.58720582404301,-86.54616193994934
KDCY,DAVIESS COUNTY  ,IN,38.42,-87.08,38.415610246081144,-87.09374617253921
KEKM,ELKHART MUNICIPA,IN,41.43,-86.0,41.43221237165121,-86.01342816434533
KEVV,EVANSVILLE      ,IN,38.03,-87.31,38.025418469192886,-87.32054655332261
KFWA,FORT WAYNE      ,IN,40.59,-85.11,40.59352779701377,-85.1013156239501
KFKR,FRANKFORT       ,IN,40.16,-86.34,40.150760806000235,-86.32707684894552
KFRH,FRENCH LICK     ,IN,38.3,-86.38,38.29180217998254,-86.36606470511155
KGYY,GARY REGIONAL   ,IN,41.37,-87.25,41.3797675353821,-87.2443435379118
KGSH,GOSHEN          ,IN,41.32,-85.47,41.31659772898382,-85.469016651263
K4I7,GREENCASTLE     ,IN,39.38,-86.49,39.38471531751878,-86.47660848311922
KGPC,GREENCASTLE     ,IN,39.38,-86.49,39.38471531751878,-86.47660848311922
KHFY,GREENWOOD       ,IN,39.38,-86.05,39.385417477160544,-86.04690087519317
KGUS,GRISSOM AFB/PERU,IN,40.38,-86.09,40.38079831967547,-86.07638566241084
K1II,HIMSEL AAF      ,IN,39.2,-86.02,39.207530299608614,-86.03349224030175
KHNB,HUNTINGBURG     ,IN,38.15,-86.57,38.14641140350863,-86.57600483893576
KHHG,HUNTINGTON      ,IN,40.51,-85.27,40.51542915210885,-85.28266374353893
KEYE,INDIANAPOLIS    ,IN,39.5,-86.18,39.50284411119106,-86.18022682178547
KIND,INDIANAPOLIS    ,IN,39.43,-86.18,39.436734007280975,-86.18580422128593
KTYQ,INDIANAPOLIS EXC,IN,40.02,-86.15,40.00897438532865,-86.13723145336935
KMQJ,INDIANAPOLIS REG,IN,39.51,-85.54,39.514194767688885,-85.54821615551441
KJVY,JEFFERSONVILLE  ,IN,38.22,-85.44,38.22050078974929,-85.436823636455
KC62,KENDALLVILLE    ,IN,41.28,-85.15,41.27759344425143,-85.1516194128723
KOXI,KNOX STARKE CTY ,IN,41.2,-86.4,41.21053097504809,-86.41200368336423
KOKK,KOKOMO          ,IN,40.32,-86.04,40.31353227655527,-86.05329893973976
KLAF,LAFAYETTE       ,IN,40.25,-86.56,40.24970881743706,-86.54981195504404
KPPO,LA PORTE        ,IN,41.34,-86.44,41.342922607158016,-86.4300115628856
KGGP,LOGANSPORT      ,IN,40.43,-86.22,40.43183727393867,-86.21663967671492
KIMS,MADISON         ,IN,38.45,-85.28,38.456180221310866,-85.27354390595691
KMZZ,MARION MUNI     ,IN,40.29,-85.41,40.28049916536877,-85.42040206907106
KMGC,MICHIGAN CITY   ,IN,41.42,-86.49,41.41114561309023,-86.48267138573753
KMCX,MONTICELLO/WHITE,IN,40.43,-86.46,40.42113688528823,-86.44898401936182
KMIE,MUNCIE          ,IN,40.14,-85.24,40.13783857686117,-85.23156402949654
KPLD,PORTLAND        ,IN,40.27,-84.59,40.27737000782164,-84.58234748801121
KC65,PLYMOUTH        ,IN,41.22,-86.18,41.221137230740815,-86.1778608583894
KRZL,RENSSELAER      ,IN,40.57,-87.11,40.56142245260705,-87.10346666269919
KRID,RICHMOND        ,IN,39.45,-84.51,39.455814192655026,-84.52099643969709
KRCR,ROCHESTER       ,IN,41.04,-86.11,41.04205522687792,-86.10601997515002
KGEZ,SHELBYVILLE     ,IN,39.35,-85.48,39.35533024465412,-85.4766315984114
KSBN,SOUTH BEND      ,IN,41.42,-86.19,41.41900165131156,-86.18989041360116
KHUF,TERRE HAUTE     ,IN,39.27,-87.18,39.26226656995181,-87.17302198354632
KVPZ,VALPARAISO      ,IN,41.27,-87.0,41.25914665442649,-86.99113154318968
KASW,WARSAW MUNI     ,IN,41.16,-85.5,41.16532860149689,-85.51232364089508
K3AU,AUGUSTA         ,KS,37.4,-97.05,37.405622371628404,-97.04833339666754
KK88,BASSETT         ,KS,37.52,-95.23,37.52916748680646,-95.22486358719624
K1K1,BENTON          ,KS,37.46,-97.07,37.449847245499555,-97.07724597308169
KUKL,BURLINGTON      ,KS,38.18,-95.44,38.173834538852105,-95.45228698610029
KCNU,CHANUTE         ,KS,37.4,-95.29,37.39539622886633,-95.28069131305541
KCFV,COFFEYVILLE     ,KS,37.05,-95.34,37.060758823730104,-95.33575598045972
KCNK,CONCORDIA       ,KS,39.33,-97.39,39.33227932234471,-97.40011289937173
KDDC,DODGE CITY      ,KS,37.46,-99.58,37.46801232492769,-99.57682995443211
KEQA,ELDORADO        ,KS,37.47,-96.49,37.478279130140585,-96.48816641207951
KEHA,ELKHART         ,KS,37.0,-101.54,37.00198438684007,-101.54334107609566
KEMP,EMPORIA         ,KS,38.2,-96.12,38.19293559843523,-96.13069509960428
KFLV,FORT LEAVENWORTH,KS,39.22,-94.55,39.215496604184736,-94.5435562221594
KFRI,FT RILEY/MARSHAL,KS,39.02,-96.46,39.01095962222363,-96.45277750081327
KGCK,GARDEN CITY     ,KS,37.55,-100.43,37.554677861181084,-100.42394817971666
KK68,GARNETT         ,KS,38.17,-95.13,38.17436962324963,-95.1414483344991
KGLD,GOODLAND        ,KS,39.22,-101.42,39.23085634249218,-101.4244653045104
KGBD,GREAT BEND      ,KS,38.21,-98.52,38.20487566613049,-98.53384291471639
K8K2,HARPER          ,KS,37.17,-98.03,37.16809005796559,-98.02380588981042
KHYS,HAYS MUNI       ,KS,38.51,-99.16,38.50164496209633,-99.1675725515713
KHLC,HILL CITY       ,KS,39.22,-99.5,39.22430477281395,-99.51031199867722
KHUT,HUTCHINSON      ,KS,38.04,-97.52,38.044997904971865,-97.51223171409578
KHQG,HUGOTON         ,KS,37.1,-101.22,37.103753051859236,-101.21339756917995
KIDP,INDEPENDENCE    ,KS,37.1,-95.47,37.10505539667722,-95.47578473371405
KJN8,JENNINGS        ,KS,39.41,-100.18,39.404922180328,-100.17606077361391
KJHN,JOHNSON CITY    ,KS,37.35,-101.44,37.34048766025428,-101.4516063489474
KLWC,LAWRENCE        ,KS,39.01,-95.13,39.01694947113881,-95.14257762293487
K3K7,LEOTI/HOARD MEML,KS,38.27,-101.21,38.26314928762585,-101.19601851169725
KLBL,LIBERAL         ,KS,37.02,-100.58,37.01364242586555,-100.59263887916617
KLYO,LYONS           ,KS,38.21,-98.14,38.21252663289578,-98.13822040682595
KMHK,MANHATTAN       ,KS,39.08,-96.41,39.077804848075296,-96.3966964322598
KMYZ,MARYSVILLE      ,KS,39.51,-96.38,39.520035196906356,-96.373974275176
KIAB,MCCONNELL AFB   ,KS,37.37,-97.16,37.35966693668721,-97.15964996932796
KP28,MEDICINE LODGE  ,KS,37.17,-98.33,37.16233886457569,-98.33165199437104
KAL8,NEW ALMELO      ,KS,39.36,-100.07,39.36410393480455,-100.05965018666821
KEWK,NEWTON          ,KS,38.02,-97.16,38.02738216581718,-97.17313518503029
KOEL,OAKLEY          ,KS,39.07,-100.49,39.06311136060327,-100.50145189439546
KIXD,OLATHE/INDUSTRIA,KS,38.49,-94.53,38.48455232506153,-94.51836439502374
KOJC,OLATHE/EXECUTIVE,KS,38.51,-94.44,38.50647819807506,-94.43322446348463
KOWI,OTTAWA          ,KS,38.32,-95.15,38.329819841029575,-95.14165501519277
KPPF,PARSONS         ,KS,37.2,-95.3,37.19467982488841,-95.30817081783762
KPTS,PITTSBURG       ,KS,37.27,-94.44,37.260945017231016,-94.4397839334095
KPTT,PRATT INDUST    ,KS,37.42,-98.45,37.427581951679734,-98.4521400805294
KRSL,RUSSELL         ,KS,38.52,-98.49,38.51667296153714,-98.48750768891524
KSLN,SALINA          ,KS,38.47,-97.39,38.468859303201356,-97.380549422932
KTQK,SCOTT CITY      ,KS,38.28,-100.53,38.286164928171,-100.51781566591583
KFOE,TOPEKA/FORBES   ,KS,38.56,-95.39,38.551310269176,-95.3971784764299
KTOP,TOPEKA          ,KS,39.04,-95.38,39.038744067537486,-95.37052511043409
KWK6,WAKEENEY        ,KS,39.02,-99.53,39.024601222530805,-99.53025455797463
KICT,WICHITA         ,KS,37.39,-97.26,37.38049646756893,-97.27228099183574
KAAO,WICHITA/JABARA  ,KS,37.45,-97.13,37.4491552241298,-97.1333743871033
KBEC,WICHITA/BEECH   ,KS,37.42,-97.13,37.426874371752945,-97.13293282821415
KWLD,WINFIELD/ARKANSA,KS,37.1,-97.02,37.093784095893476,-97.01444426156249
KOIN,OBERLIN         ,KS,39.5,-100.32,39.51098737395534,-100.32450916440929
K19S,SUBLETTE        ,KS,37.29,-100.5,37.284780311097194,-100.49450426465285
K3K3,SYRACUSE        ,KS,38.0,-101.45,37.98643695222668,-101.46234392232796
KNRN,NORTON          ,KS,39.51,-99.54,39.51063077357925,-99.55128898039902
KTRB,TRIBUNE         ,KS,38.27,-101.45,38.276012046152005,-101.45161165597733
KCBK,COLBY           ,KS,39.26,-101.03,39.267146657297005,-101.02654276100964
KGNL,GRINNELL        ,KS,39.08,-100.37,39.08964843727774,-100.36020815350311
KHOX,HOXIE           ,KS,39.22,-100.26,39.225705807194494,-100.25290450752065
KPHG,PHILLIPSBURG    ,KS,39.44,-99.19,39.453657764563665,-99.17678539742657
KHD7,HERNDON         ,KS,39.55,-100.5,39.5498202222259,-100.49839775984321
KLG5,LOGAN           ,KS,39.4,-99.34,39.40533909104677,-99.34647859343745
KSYF,ST FRANCIS      ,KS,39.46,-101.48,39.47258602543063,-101.46794735474522
KK78,ABILENE         ,KS,38.54,-97.14,38.53871638550702,-97.12688538582194
K9K7,ELLSWORTH       ,KS,38.45,-98.14,38.45665167584707,-98.14543413607407
K13K,EUREKA          ,KS,37.51,-96.18,37.5029680240506,-96.17959602931322
KFSK,FORT SCOTT      ,KS,37.48,-94.46,37.48392838493688,-94.46670008975771
KHQG,HUGOTON         ,KS,37.1,-101.22,37.103753051859236,-101.21339756917995
K2K3,JOHNSON         ,KS,37.35,-101.44,37.34048766025428,-101.4516063489474
K9K8,KINGMAN         ,KS,37.4,-98.07,37.390512879587845,-98.05810733305336
KMPR,MCPHERSON       ,KS,38.21,-97.41,38.20212049861716,-97.40285510391571
KOEL,OAKLEY          ,KS,39.07,-100.49,39.06311136060327,-100.50145189439546
KTQK,SCOTT CITY      ,KS,38.28,-100.53,38.286164928171,-100.51781566591583
KK82,SMITH CENTER    ,KS,39.46,-98.48,39.46864351851981,-98.49054990666168
KULS,ULYSSES         ,KS,37.36,-101.22,37.37109099570442,-101.22881716131646
KEGT,WELLINGTON      ,KS,37.19,-97.23,37.18021501544041,-97.24006425351368
KDWU,ASHLAND         ,KY,38.33,-82.44,38.34035733733815,-82.4443042529418
KBRY,BARDSTOWN       ,KY,37.49,-85.3,37.49942240701122,-85.30408026492431
KSJS,BIG SANDY RGNL  ,KY,37.45,-82.38,37.442160424534485,-82.38045180319757
KBWG,BOWLING GREE    ,KY,36.58,-86.25,36.588971847212,-86.25064583923863
KAAS,CAMPBELLSVILLE  ,KY,37.21,-85.19,37.20237193721905,-85.19043496497477
KCVG,COVINGTON       ,KY,39.03,-84.4,39.026737438546775,-84.39238119492629
KDVK,DANVILLE        ,KY,37.35,-84.46,37.36071733471445,-84.47290781550807
KHOP,HOPKINSVILLE    ,KY,36.4,-87.3,36.393579156535786,-87.2966657898478
KK62,FALMOUTH        ,KY,38.42,-84.24,38.41629268157195,-84.22626597197238
KFGX,FLEMINGSBURG    ,KY,38.33,-83.45,38.32092092185903,-83.44093556906913
KFTK,FORT KNOX/GODMAN,KY,37.53,-85.58,37.53733338468813,-85.58226030076663
KFFT,FRANKFORT       ,KY,38.11,-84.54,38.101586951574006,-84.54139006029251
K27K,GEORGETOWN      ,KY,38.14,-84.26,38.15068202001077,-84.25317907555377
KGLW,GLASGOW         ,KY,37.02,-85.57,37.02262589969461,-85.57111271976312
KM21,GREENVILLE      ,KY,37.13,-87.09,37.12196559459288,-87.07660069448589
KI35,HARLAN          ,KY,36.52,-83.22,36.5160407008335,-83.21462294628319
KEHR,HENDERSON CITY  ,KY,37.49,-87.4,37.49342742662207,-87.38673257612523
K6I2,LEBANON-SPRINGFI,KY,37.38,-85.15,37.378662796496705,-85.14623717205723
KKY8,LEWISPORT       ,KY,37.57,-86.52,37.563619688731194,-86.50919535839809
KLEX,LEXINGTON       ,KY,38.02,-84.36,38.02301358902576,-84.35097460548711
KLOZ,LONDON          ,KY,37.05,-84.04,37.04162999520046,-84.027187263517
KSDF,LOUISVILLE      ,KY,38.11,-85.44,38.109698741139084,-85.44677582377238
KLOU,LOUISVILLE/BOWMN,KY,38.13,-85.4,38.128724847369014,-85.38843510013234
KLMK,LOUISVILLE/WFO  ,KY,38.14,-85.4,38.128724847369014,-85.38843510013234
K2I0,MADISONVILLE    ,KY,37.21,-87.24,37.21878537804875,-87.2378155813508
K5M9,MARION          ,KY,37.2,-88.07,37.21045742812047,-88.07981208612966
KM25,MAYFIELD        ,KY,36.46,-88.35,36.460899343039756,-88.35027109437539
K1A6,MIDDLESBORO-BELL,KY,36.37,-83.44,36.375411236906004,-83.45299997993249
KEKQ,MONTICELLO/WAYNE,KY,36.51,-84.51,36.5113453348705,-84.49944532444543
KM97,MOREHEAD        ,KY,38.13,-83.35,38.13630020729939,-83.34759785743051
KSYM,MOREHEAD        ,KY,38.13,-83.35,38.13630020729939,-83.34759785743051
KIOB,MOUNT STERLING  ,KY,38.03,-83.59,38.04069392090553,-83.5846606553735
KCEY,MURRAY KYLE-OAK ,KY,36.4,-88.22,36.410672577871935,-88.21416513910583
KJKL,NOCTOR/JACKSON  ,KY,37.36,-83.19,37.36515735612328,-83.17797492957384
KOWB,OWENSBORO/DAVIES,KY,37.43,-87.1,37.436204918501055,-87.10968381322613
KPAH,PADUCAH         ,KY,37.04,-88.46,37.0465853909465,-88.45427179827273
KPBX,PIKEVILLE       ,KY,37.34,-82.34,37.34924738538391,-82.3350372824434
KI39,RICHMOND/MADISON,KY,37.38,-84.2,37.38763536516816,-84.18888620624654
KRGA,RICHMOND        ,KY,37.38,-84.2,37.38763536516816,-84.18888620624654
KSME,SOMERSET        ,KY,37.03,-84.37,37.04070368617177,-84.36388754972002
KTZV,TOMPKINSVILLE   ,KY,36.44,-85.39,36.43052069321542,-85.39944913961543
KBYL,WILLIAMSBURG    ,KY,36.48,-84.12,36.48667071132025,-84.11114358197645
KIYA,ABBEVILLE CC MEM,LA,29.59,-92.05,29.583470877599307,-92.04179221790207
KAEX,ALEXANDRIA      ,LA,31.2,-92.34,31.20349428139181,-92.3456544163866
KESF,ALEXANDRIA      ,LA,31.24,-92.17,31.245669014843052,-92.15878003589836
K7R3,AMELIA/LAKE PALO,LA,29.41,-91.05,29.40211118093527,-91.05277389367585
KAUD,AUDUBON PARK    ,LA,29.56,-90.08,29.5566154253659,-90.0787137644096
KBAD,BARKSDALE AFB   ,LA,32.3,-93.4,32.30614241300046,-93.39221053308898
KBQP,BASTROP MOREHOUS,LA,32.45,-91.53,32.45806934081935,-91.53819569986005
KBTR,BATON ROUGE     ,LA,30.32,-91.09,30.313943842429286,-91.10109156574124
KBXA,BOGALUSA CARR F ,LA,30.49,-89.52,30.493952410542935,-89.5112085032594
KBVE,BOOTHVILLE      ,LA,29.19,-89.24,29.18568144289887,-89.23250695943507
